id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
46587,WADY,small_airport,"Banyuwangi Airport",-8.31015,114.3401,112,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Rogojampi, Banyuwangi",1,WADY,WADY,BWX,BWI,,https://en.wikipedia.org/wiki/Banyuwangi_Airport,"Banyuwangi International Airport, Blimbing Sari, Blimbingsari, Kabat, Rogojampi, Sukojati, WARB",100,2025-09-26T17:49:56+00:00
26840,WIMN,small_airport,"Silangit Airport",2.25973,98.991898,4700,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,Siborong-Borong,1,WIMN,WIMN,DTB,,http://silangit-airport.co.id/,https://en.wikipedia.org/wiki/Silangit_Airport,"Lake Toba, North Tapanuli",100,2025-03-19T17:43:35+00:00
41478,WATL,small_airport,"Larantuka Gewayentana Airport",-8.274424,123.002,63,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Tiwatobi,1,WATL,WATL,LKA,,,https://en.wikipedia.org/wiki/Gewayantana_Airport,WATL,100,2025-09-26T18:27:27+00:00
310271,ID-0036,small_airport,"Borme Airstrip",-4.394362,140.436348,3270,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Borme,0,WAJY,WAJY,,BOR,,,WX51,50,2025-06-10T14:44:55+00:00
41420,WABT,small_airport,"Enarotali Airport",-3.925739,136.378634,5807,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Enarotali,0,WAYE,WAYE,EWI,,,https://en.wikipedia.org/wiki/Enarotali_Airport,WABT,50,2025-09-26T21:01:32+00:00
41371,ID-IUL,small_airport,"Ilu Airport",-3.7051,138.2002,6408,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Ilu,0,WAVC,,IUL,ILU,,,"WABE, Illu",50,2025-08-03T16:49:01+00:00
41414,WAAT,small_airport,"Makale Airport",-3.10935997963,119.856002808,2711,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,"Makale-Celebes Island",0,WAAT,,,,,,,50,2011-10-07T01:04:11+00:00
26761,WALQ,small_airport,"Muara Badak Pujangan Airport",-0.305999,117.415667,49,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Muara Badak-Borneo Island",0,WALQ,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Muara_Badak_Pujangan,,50,2025-07-31T17:49:28+00:00
41427,WAJM,small_airport,"Mulia Airport",-3.701938,137.957,5898,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,"Mulia-Papua Island",0,WAVA,WAVA,LII,,,https://ceb.wikipedia.org/wiki/Mulia_Airport,WAJM,50,2025-06-16T18:18:43+00:00
41425,WAJI,small_airport,"Mararena Sarmi Airport",-1.873077,138.753275,10,AS,Indonesia,ID,Papua,ID-PA,PA,Sarmi,0,WAJI,WAJI,ZRM,,,http://id.wikipedia.org/wiki/Bandar_Udara_Mararena,"Mararena, Orai",50,2025-08-03T17:55:28+00:00
41419,ID-0328,closed,"Sudjarwo Tjondronegoro Airport",-1.87438,136.23946,50,AS,Indonesia,ID,Papua,ID-PA,PA,Serui,0,,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Sudjarwo_Tjondronegoro,"ZRI, WABO",50,2025-02-25T14:49:59+00:00
42249,WATB,small_airport,"Bajawa Soa (Turelelo) Airport",-8.70777,121.058243,4326,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Soa, Ngada",0,WATB,,BJW,,,https://en.wikipedia.org/wiki/Bajawa_Soa_Airport,Turelelo,50,2025-09-26T18:30:01+00:00
26826,WICM,small_airport,"Cibeureum Airport",-7.3466,108.246002,1148,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,"Tasikmalaya-Java Island",0,WICM,WICM,TSY,,,https://en.wikipedia.org/wiki/Tasikmalaya_Airport,"WIAM, wiriadinata",50,2022-05-06T14:08:43+00:00
41403,ID-TMY,small_airport,"Tiom Airport",-3.9256,138.4555,6931,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,"Tiom-Papua Island",0,WABH,,TMY,TMI,http://server-aplikasi.dephub.go.id/?id/bandara/detail/138,,WAJH,50,2022-10-02T12:06:00+00:00
3270,WA44,small_airport,"Maranggo Airport",-5.76457,123.917,169,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,"Waha-Tomea Island",0,WAWC,,TQQ,WA44,,https://id.wikipedia.org/wiki/Bandar_Udara_Maranggo,,50,2024-03-17T21:55:21+00:00
26848,WIOP,medium_airport,"Pangsuma Airport",0.834579,112.940217,297,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,"Putussibau-Borneo Island",1,WIOP,WIOP,PSU,,,https://en.wikipedia.org/wiki/Pangsuma_Airport,,750,2025-03-04T02:33:57+00:00
26856,WIPQ,medium_airport,"Pendopo Airport",-3.2860701084136963,103.87999725341797,184,AS,Indonesia,ID,"Sumatera Selatan (South Sumatra)",ID-SS,SS,"Talang Gudang-Sumatra Island",1,WIPQ,WIPQ,PDO,,,,,550,2008-08-22T18:35:25+00:00
505052,WAWP,medium_airport,"Sangia Nibandera Airport",-4.338158,121.524047,40,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,Kolaka,1,WAWP,WAWP,KXB,,https://www.otban5.com/Kolaka,https://en.wikipedia.org/wiki/Sangia_Nibandera_Airport,"Kolaka, Pomala",500,2025-03-13T20:12:11+00:00
333039,WAPF,medium_airport,"Karel Sadsuitubun Airport",-5.760278,132.759444,78,AS,Indonesia,ID,Maluku,ID-MA,MA,Langgur,1,WAPF,WAPF,LUV,,,https://en.wikipedia.org/wiki/Karel_Sadsuitubun_Airport,"Tual Baru",500,2020-01-18T04:46:51+00:00
525059,WAPN,medium_airport,"Namniwel Airport",-3.143159,126.976469,7,AS,Indonesia,ID,Maluku,ID-MA,MA,Namniwel,1,WAPN,WAPN,NAM,,,,,500,2025-02-26T15:51:58+00:00
26843,WIOG,medium_airport,"Nanga Pinoh Airport",-0.34864,111.746155,123,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,"Nanga Pinoh-Borneo Island",1,WIOG,WIOG,NPO,,,https://en.wikipedia.org/wiki/Nanga_Pinoh_Airport,Nangapinoh,500,2025-03-04T02:48:06+00:00
26841,WIMS,medium_airport,"Dr. Ferdinand Lumban Tobing Airport",1.557127,98.887145,33,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,"Sibolga (Pinangsori)",1,WIMS,WIMS,FLZ,,,https://en.wikipedia.org/wiki/Ferdinand_Lumban_Tobing_Airport,"Pinangsori Airport",500,2025-04-18T17:17:44+00:00
525696,WIOS,medium_airport,"Tebelian Airport",-0.045214,111.458049,97,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,Sintang,1,WIOS,WIOS,SQG,,,https://en.wikipedia.org/wiki/Tebelian_Airport,,500,2024-05-04T17:02:32+00:00
333093,WITK,medium_airport,"Rembele Airport",4.72113,96.851943,4648,AS,Indonesia,ID,Aceh,ID-AC,AC,Takengon,1,WITK,WITK,TXE,,,https://en.wikipedia.org/wiki/Rembele_Airport,,500,2025-06-10T15:09:19+00:00
41437,WAKT,medium_airport,"Tanah Merah Airport",-6.09669,140.303521,57,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,"Tanah Merah",1,WAKT,WAKT,TMH,,,https://en.wikipedia.org/wiki/Tanah_Merah_Airport,,500,2025-09-26T20:18:31+00:00
26778,WAON,medium_airport,"Warukin Airport",-2.21656,115.435997,197,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,Tanta-Tabalong,1,WAON,WAON,TJG,,,http://id.wikipedia.org/wiki/Bandar_Udara_Warukin,WRBN,500,2022-09-19T16:40:17+00:00
333072,WAWD,medium_airport,"Matahora Airport",-5.293996,123.634,88,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,"Wangi-wangi Island",1,WAWD,WAWD,WNI,,,https://en.wikipedia.org/wiki/Matahora_Airport,,500,2025-06-10T14:57:28+00:00
26793,WASO,medium_airport,"Babo Airport",-2.53224,133.438995,10,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Babo,0,WASO,WASO,BXB,,,https://en.wikipedia.org/wiki/Babo_Airport,,250,2025-09-27T15:22:35+00:00
26771,WAFP,medium_airport,"Kasiguncu Airport",-1.414121,120.659241,174,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,"Poso-Celebes Island",0,WAFP,,PSJ,,,https://en.wikipedia.org/wiki/Kasiguncu_Airport,WAMP,250,2025-03-04T03:02:05+00:00
35277,WALJ,small_airport,"Datadawai Airport",0.807028,114.529052,508,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Datadawai-Borneo Island",1,WALJ,WALJ,DTD,,,https://en.wikipedia.org/wiki/Datadawai_Airport,,150,2025-03-21T01:47:46+00:00
26783,WAPL,small_airport,"Dumatubin Airport",-5.66162,132.731003,10,AS,Indonesia,ID,Maluku,ID-MA,MA,Langgur,0,WAPL,,,,,https://en.wikipedia.org/wiki/Dumatubin_Airport,LUV,150,2022-09-19T16:43:27+00:00
35278,WRLP,small_airport,"Long Apung Airport",1.706932,114.969934,2437,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,"Long Apung-Borneo Island",1,WAQL,WAQL,LPU,,,https://en.wikipedia.org/wiki/Long_Apung_Airport,,150,2025-08-03T19:20:33+00:00
26750,WADB,small_airport,"Sultan Muhammad Salahuddin Airport",-8.537184,118.685002,3,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Palibelo, Bima",1,WADB,WADB,BMU,,,https://en.wikipedia.org/wiki/Bima_Airport,"WRRB, PBW, Palibelo Airport, Bima, Raba Airfield",150,2025-06-16T18:09:49+00:00
41430,WAJS,small_airport,"Senggeh Airport",-3.442448,140.778079,914,AS,Indonesia,ID,Papua,ID-PA,PA,Senggeh,0,WAJS,WAJS,SEH,,,,Senggi,150,2025-09-27T06:50:22+00:00
31730,WAOK,small_airport,"Gusti Syamsir Alam Airport",-3.294796,116.163815,4,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,Stagen,1,WAOK,WAOK,KBU,,,https://en.wikipedia.org/wiki/Gusti_Syamsir_Alam_Airport,"WRBK, Stagen Airport",150,2025-08-03T19:10:19+00:00
26754,WADW,small_airport,"Umbu Mehang Kunda Airport",-9.66922,120.302002,33,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Waingapu-Sumba Island",1,WATU,WATU,WGP,,,https://en.wikipedia.org/wiki/Mau_Hau_Airport,"WRRW, WADW, Mau Hau Airport, Waingapu Airport",150,2025-06-16T08:12:41+00:00
350468,ID-0200,small_airport,"Alemson Airstrip",-4.816571,140.222819,5200,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Alemson,1,,,,,,,,100,2022-10-01T23:46:41+00:00
41475,WATA,small_airport,"AA Bere Tallo (Haliwen) Airport",-9.074841,124.903285,1027,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Atambua,1,WATA,WATA,ABU,,,https://en.wikipedia.org/wiki/Haliwen_Airport,WRKA,100,2025-09-26T18:20:08+00:00
41389,WAPC,small_airport,"Bandanaira Airport",-4.5214,129.9054,59,AS,Indonesia,ID,Maluku,ID-MA,MA,Bandanaira,0,WAPC,WAPC,NDA,,,https://en.wikipedia.org/wiki/Bandanaira_Airport,Banda-Naira,100,2025-04-18T17:09:42+00:00
26775,WAOC,small_airport,"Bersujud Airport",-3.41241,115.995003,3,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,"Batu Licin",1,WAOC,WAOC,BTW,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bersujud,"WRBC, Batulicin",100,2025-03-13T19:25:13+00:00
350487,ID-0203,small_airport,"Binban Airstrip",-4.585309,140.533962,5200,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Binban,1,,,,,,,,100,2022-10-01T23:44:12+00:00
310260,ID-0031,small_airport,"Diphikin Airstrip",-4.725525,140.792284,5568,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Binsari,1,,,,,,,WX43,100,2025-08-01T13:49:49+00:00
30806,WRLC,small_airport,"LNG Badak Airport",0.121656,117.476558,49,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Bontang-Borneo Island",1,WALC,WALC,BXT,,,https://en.wikipedia.org/wiki/PT_Badak_Bontang_Airport,WRLC,100,2025-03-14T18:27:42+00:00
46589,WADE,small_airport,"Lieutenant Colonel Wisnu Airfield",-8.139292,114.615367,16,AS,Indonesia,ID,Bali,ID-BA,BA,"Gerokgak, Buleleng",1,WADE,WADE,,,,https://en.wikipedia.org/wiki/Lt.Col._Wisnu_Airfield,"Bali International Flying Academy, BIFA, Buleleng Airport, Grokgak Airport, Letkol Wisnu",100,2025-07-31T17:21:01+00:00
350488,ID-0204,small_airport,"Kaklup Airstrip",-4.620771,140.531688,6500,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kaklup,1,,,,,,,,100,2022-10-01T23:44:27+00:00
42250,WAHU,small_airport,"Dewadaru Airport",-5.80091,110.47838,35,AS,Indonesia,ID,"Jawa Tengah (Central Java)",ID-JT,JT,Karimunjawa,1,WAHU,WAHU,KWB,,,https://en.wikipedia.org/wiki/Dewadaru_Airport,"Karimun Jawa, Karimun Java",100,2025-06-10T14:43:54+00:00
310463,ID-0080,small_airport,"Kiwi Airstrip",-4.697841,140.722425,5260,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kiwi,1,WRGK,,,KIW,,,,100,2025-10-03T15:35:09+00:00
32655,WITG,small_airport,"Lasikin Airport",2.411328,96.327722,19,AS,Indonesia,ID,Aceh,ID-AC,AC,Lubang,1,WIML,,LKI,,,,WITG,100,2025-06-13T01:13:53+00:00
311639,WAJY,small_airport,"Werur Airport",-0.420096,132.1886,35,AS,Indonesia,ID,"Papua Barat Daya (Southwest Papua)",ID-PD,PD,Mar,1,WAUE,,,,,https://en.wikipedia.org/wiki/Werur_Airport,"WAJY, Tambrauw, Sansapor Airfield",100,2025-09-27T17:29:15+00:00
330319,MOH,small_airport,"Maleo Airport",-2.201143,121.662884,12,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,Morowali,1,WAFO,WAFO,MOH,MOH,,https://en.wikipedia.org/wiki/Maleo_Airport,,100,2025-06-10T14:37:51+00:00
310599,WIPI,small_airport,"Muara Bungo Airport",-1.541635,102.181613,192,AS,Indonesia,ID,Jambi,ID-JA,JA,"Muara Bungo",1,WIJB,,BUU,,https://web.archive.org/web/20171021003712/http://www.infobungo.com:80/2012/12/jadwal-penerbangan-dari-bandara-muara.html,https://en.wikipedia.org/wiki/Muara_Bungo_Airport,"Pasir Mayang",100,2024-04-08T06:30:40+00:00
41468,WIGM,small_airport,"Muko Muko Airport",-2.541058,101.087651,24,AS,Indonesia,ID,Bengkulu,ID-BE,BE,"Muko Muko",1,WIGM,,MPC,,,https://id.wikipedia.org/wiki/Bandar_Udara_Mukomuko,"WIPU, Mukomuko, Muko-Muko",100,2025-03-19T17:54:27+00:00
350467,ID-0199,small_airport,"Okbab Airstrip",-4.586015,140.499844,6000,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Okbab,1,,,,,,,,100,2022-10-01T23:43:23+00:00
310606,ID-0100,small_airport,"Oklip Airstrip",-4.762095,140.780554,6300,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Oklip,1,,,,OKL,,,WW43,100,2022-10-01T23:39:17+00:00
350462,ID-0004,small_airport,"Okpahik Airstrip",-4.697855,140.770547,6300,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Okpahik,1,,,,,,,,100,2022-10-01T23:40:07+00:00
310841,ID-0111,small_airport,"Okyap Airstrip",-4.743448,140.848267,4370,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Okyap,1,,,,OKY,,,"WW44, Okyop",100,2022-10-01T23:39:37+00:00
331735,WAFD,small_airport,"Bua - Palopo Lagaligo Airport",-3.082997,120.245018,14,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,Palopo,1,WAFD,WAFD,LLO,,,https://en.wikipedia.org/wiki/Bua_Airport,"Palopo Lagaligo",100,2025-06-10T14:36:18+00:00
26798,WATG,small_airport,"Frans Sales Lega Airport",-8.596171,120.478177,3510,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Satar Tacik, Manggarai",1,WATG,WATG,RTG,,,https://en.wikipedia.org/wiki/Frans_Sales_Lega_Airport,"WRKG, Ruteng, Satar Tacik Airport",100,2025-09-26T18:18:02+00:00
311154,ID-0139,small_airport,"Syekh Hamzah Fansyuri Airport",2.269614,97.967863,17,AS,Indonesia,ID,Aceh,ID-AC,AC,Singkil,1,WIMI,WIMI,,,,https://en.wikipedia.org/wiki/Syekh_Hamzah_Fansyuri_Airport,WT13,100,2025-03-24T01:31:48+00:00
311212,ID-0144,small_airport,"Suntamon Airport",-4.8083,140.1715,4640,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Suntamon,1,,,,SMT,,,"Sumtamon, WT23",100,2024-08-29T11:44:06+00:00
333091,WASN,small_airport,"Marinda Airport",-0.423056,130.773333,9,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Waisai,1,WASN,WASN,RJM,,,https://en.wikipedia.org/wiki/Marinda_Airport,,100,2020-01-27T02:13:00+00:00
311645,ID-0165,small_airport,"Yapil Airstrip",-4.540447,140.565691,4470,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yapil,1,WRJU,,,YAP,,,WT73,100,2025-06-16T21:58:19+00:00
310161,ID-0023,small_airport,"Aboyi Airstrip",-4.288741,140.640664,828,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Aboyi,0,,,,ABY,,,,50,2022-10-01T23:50:06+00:00
310169,ID-0025,small_airport,"Ambisibil Airstrip",-4.6712,140.5746,6425,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Ambisibil,0,,,,,,,,50,2022-10-01T23:52:55+00:00
310171,ID-0026,small_airport,"Angguruk Airstrip",-4.200167,139.432554,4820,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Angguruk,0,,,,ANG,,,Anggruk,50,2022-10-17T12:02:03+00:00
41361,ID-AAS,small_airport,"Apalapsili Airport",-3.882495,139.310932,3100,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Apalapsili,0,WAVR,,AAS,APA,,https://en.wikipedia.org/wiki/Apalapsili_Airport,,50,2024-03-19T20:13:20+00:00
41481,WATR,small_airport,"David Constantijn Saudale Airport",-10.7673,123.0747,470,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Ba'a - Rote Island",0,WATR,WATR,RTI,,http://rti.otoritasbandara.info/,https://en.wikipedia.org/wiki/David_Constantijn_Saudale_Airport,"WRKR, Roti Airport, Lekunik Airport",50,2022-10-27T12:34:12+00:00
41433,WAKE,small_airport,"Bade Airport",-7.175902,139.58333,59,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Bade,0,WAKE,WAKE,BXD,,,https://en.wikipedia.org/wiki/Bade_Airport,,50,2025-08-03T16:02:56+00:00
3273,WI1B,small_airport,"Suparlan Batujajar Airport",-6.903611,107.475556,2150,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Bandung,0,,,,,,,"WI1B, WIIB",50,2024-10-13T21:21:59+00:00
41367,WAJG,small_airport,"Batom Airport",-4.442687,140.883565,396,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Batom,0,WABM,,BXM,,,https://en.wikipedia.org/wiki/Batom_Airport,WAJG,50,2025-08-03T16:29:02+00:00
26854,WIPO,small_airport,"Gatot Subrato Airport",-4.39177,104.401001,450,AS,Indonesia,ID,Lampung,ID-LA,LA,"Batu Raja-Sumatra Island",0,WIPO,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Gatot_Subroto,,50,2024-05-20T22:14:42+00:00
26802,WAWB,small_airport,"Betoambari Airport",-5.486037,122.569823,164,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,"Bau Bau",0,WAWB,WAWB,BUW,,,https://en.wikipedia.org/wiki/Betoambari_Airport,"WAAB. Baubau, Beto Ambari",50,2025-03-21T03:04:10+00:00
310258,ID-0030,small_airport,"Bime Airstrip",-4.48558,140.219843,4600,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Bime,0,,,,,,,,50,2022-10-01T23:57:17+00:00
41448,WASB,small_airport,"Stenkol Airport",-2.102572,133.515981,51,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Bintuni,0,WAUB,,NTI,,,https://en.wikipedia.org/wiki/Bintuni_Airport,"WASB, ZKL, Steenkool",50,2025-09-27T07:38:44+00:00
343796,KJX,small_airport,"Kuala Batu Airport",3.735749,96.790109,3,AS,Indonesia,ID,Aceh,ID-AC,AC,Blangpidie,0,WITO,WITO,KJX,,,https://en.wikipedia.org/wiki/Blangpidie_Airport,,50,2025-06-10T15:10:21+00:00
26765,WALV,small_airport,"Bunyu Airport",3.45572,117.866997,118,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,"Bunju Island",0,WAQB,,BYQ,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bunyu,"WALV, WRLV, WA1C",50,2024-03-23T18:15:01+00:00
26825,WICD,small_airport,"Cakrabhuwana  Airport",-6.757,108.538849,89,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,"Cirebon-Java Island",0,WICD,WICD,CBN,,,https://en.wikipedia.org/wiki/Penggung_Airport,"Cakrabuana, WIIC, Penggung Airport, Harjamukti",50,2025-08-01T20:11:00+00:00
41368,WAJC,small_airport,"Dabra Airport",-3.27061,138.613433,208,AS,Indonesia,ID,Papua,ID-PA,PA,Dabra,0,WAJC,WAJC,DRH,,,https://en.wikipedia.org/wiki/Dabra_Airport,,50,2025-08-03T18:36:44+00:00
310321,ID-0046,small_airport,"Doyo Baru Airport",-2.538781,140.464293,385,AS,Indonesia,ID,Papua,ID-PA,PA,"Doyo Baru",0,WREX,,,DOB,,,,50,2025-07-31T15:21:15+00:00
41369,ID-ELR,small_airport,"Elelim Airport",-3.785922,139.384497,1490,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Elelim,0,WAVE,,ELR,,,,WAJN,50,2024-03-23T22:27:47+00:00
310351,ID-0058,small_airport,"Hing Airstrip",-1.233,133.9478,6700,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Hing,0,,,,,,,WZ02,50,2013-12-23T00:46:31+00:00
41417,WABL,small_airport,"Ilaga Airport",-3.97648,137.6225,7989,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Ilaga,0,WAYL,,ILA,,,,"WABL, Ilaga Puncak airport",50,2024-08-21T04:52:32+00:00
310422,ID-0071,small_airport,"Jila Airstrip",-4.24677,137.59563,4390,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Jila,0,WAYJ,,,JIL,,,WZ20,50,2024-03-19T21:33:21+00:00
310427,ID-0073,small_airport,"Kanggime Airstrip",-3.665978,138.361559,4990,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kanggime,0,WRGC,,,KAN,,,WZ28,50,2025-08-01T06:08:58+00:00
41381,ID-LLN,small_airport,"Kelila Airport",-3.728968,138.710117,9092,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kelila,0,WAVL,,LLN,,,,WAJV,50,2025-08-03T17:06:28+00:00
41436,WAKP,small_airport,"Kepi Airport",-6.54297,139.332401,67,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Kepi,0,WAKP,WAKP,KEI,,,,,50,2025-09-26T20:01:33+00:00
44572,KMM,small_airport,"Kimaam Airport",-7.97789,138.851776,26,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Kimaam,0,WAKJ,,KMM,,,,"Kimam, Kiman",50,2025-09-26T21:17:17+00:00
41394,ID-PUM,small_airport,"Pomala Airport",-4.181013,121.614665,88,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,Kolaka,0,WAWA,,,,,,"PUM, WAAP",50,2023-07-14T13:58:42+00:00
310470,ID-0083,small_airport,"Koropun Airstrip",-4.479226,139.649894,5900,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Koropun,0,,,,KOR,,,WZ48,50,2022-10-02T16:07:36+00:00
310494,ID-0091,small_airport,"Langda Airstrip",-4.6785,139.9745,6480,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Langda,0,,,,LGD,,,WZ65,50,2022-10-02T16:58:11+00:00
310518,ID-0096,small_airport,"Luban Airstrip",-4.213917,140.559755,840,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Luban,0,,,,LUB,,,WZ91,50,2022-10-01T23:50:25+00:00
26786,WARI,small_airport,"Iswahjudi Air Base",-7.61577,111.433998,361,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Magetan,0,WARI,,,,,https://en.wikipedia.org/wiki/Iswahjudi_Air_Force_Base,"WIAR, Iswahyudi",50,2025-03-03T09:17:38+00:00
41415,WABD,small_airport,"Moanamani Airport",-4.00659,136.037704,5204,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Moanamani,0,WABD,WABD,ONI,,,https://id.wikipedia.org/wiki/Bandar_Udara_Moanamani,Moanemani,50,2025-09-26T20:45:31+00:00
41447,WAPR,small_airport,"Namlea Airport",-3.236887,127.100215,41,AS,Indonesia,ID,Maluku,ID-MA,MA,Namlea,0,WAPR,WAPR,,,,,NAM,50,2024-09-07T12:01:56+00:00
310250,ID-0029,small_airport,"Beoga Airport",-3.8165,137.4252,6238,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,"Nungai Beoga",0,WAVO,,,BEO,,,WX37,50,2025-08-03T02:13:41+00:00
310843,ID-0112,small_airport,"Omban Airstrip",-4.368741,140.392535,3078,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Omban,0,,,,OMB,,,WW45,50,2022-10-01T23:52:08+00:00
